
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '145.8028', 'CMB': 'N', 'VNODE': '20', 'MSG': 'DATA', 'RNODE': '80', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.439', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.456', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:06:01 PM', 'LAT': '45.20637', 'ALT': '977', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '79.31647', 'CMB': 'N', 'VNODE': '53', 'MSG': 'DATA', 'RNODE': '47', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.458', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.452', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:15 PM', 'LAT': '75.26224', 'ALT': '972', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '139.0740', 'CMB': 'N', 'VNODE': '77', 'MSG': 'DATA', 'RNODE': '23', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.458', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.452', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:20 PM', 'LAT': '37.08013', 'ALT': '33.', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '164.4163', 'CMB': 'N', 'VNODE': '87', 'MSG': 'DATA', 'RNODE': '13', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.454', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.452', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:22 PM', 'LAT': '78.26483', 'ALT': '654', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '82.34458', 'CMB': 'N', 'VNODE': '82', 'MSG': 'DATA', 'RNODE': '18', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.451', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:30 PM', 'LAT': '38.67893', 'ALT': '477', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.11980', 'CMB': 'N', 'VNODE': '39', 'MSG': 'DATA', 'RNODE': '61', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.448', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:54:38 PM', 'LAT': '63.10544', 'ALT': '273', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '92.30158', 'CMB': 'N', 'VNODE': '2', 'MSG': 'DATA', 'RNODE': '98', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.452', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.46', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:56:42 PM', 'LAT': '22.50569', 'ALT': '687', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '20.24911', 'CMB': 'N', 'VNODE': '43', 'MSG': 'DATA', 'RNODE': '57', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.444', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:04:46 PM', 'LAT': '70.28551', 'ALT': '362', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '20.24911', 'CMB': 'N', 'VNODE': '43', 'MSG': 'DATA', 'RNODE': '57', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.444', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:04:46 PM', 'LAT': '70.28551', 'ALT': '362', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '20.24911', 'CMB': 'N', 'VNODE': '43', 'MSG': 'DATA', 'RNODE': '57', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.444', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:04:46 PM', 'LAT': '70.28551', 'ALT': '362', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '20.24911', 'CMB': 'N', 'VNODE': '43', 'MSG': 'DATA', 'RNODE': '57', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.444', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:04:46 PM', 'LAT': '70.28551', 'ALT': '362', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '20.24911', 'CMB': 'N', 'VNODE': '43', 'MSG': 'DATA', 'RNODE': '57', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.444', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:04:46 PM', 'LAT': '70.28551', 'ALT': '362', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '20.24911', 'CMB': 'N', 'VNODE': '43', 'MSG': 'DATA', 'RNODE': '57', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.444', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:04:46 PM', 'LAT': '70.28551', 'ALT': '362', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '20.24911', 'CMB': 'N', 'VNODE': '43', 'MSG': 'DATA', 'RNODE': '57', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.444', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:04:46 PM', 'LAT': '70.28551', 'ALT': '362', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '177.4834', 'CMB': 'N', 'VNODE': '55', 'MSG': 'DATA', 'RNODE': '45', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.451', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.456', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '06:00:59 PM', 'LAT': '29.83222', 'ALT': '319', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '99.62897', 'CMB': 'N', 'VNODE': '49', 'MSG': 'DATA', 'RNODE': '51', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.452', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '06:01:00 PM', 'LAT': '74.90552', 'ALT': '400', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '99.62897', 'CMB': 'N', 'VNODE': '49', 'MSG': 'DATA', 'RNODE': '51', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.452', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '06:01:00 PM', 'LAT': '74.90552', 'ALT': '400', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '99.62897', 'CMB': 'N', 'VNODE': '49', 'MSG': 'DATA', 'RNODE': '51', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.452', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '06:01:00 PM', 'LAT': '74.90552', 'ALT': '400', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '99.62897', 'CMB': 'N', 'VNODE': '49', 'MSG': 'DATA', 'RNODE': '51', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.452', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '06:01:00 PM', 'LAT': '74.90552', 'ALT': '400', 'INDI': 'N', 'ROLL': 1}
